	2025-03-10	07:36	KB국민 다담카드(비OTP)	LGUPLUS 통신요금자동이체	13,890 	0.00 	일시불		1,389 	0 	전표매입	2025-04-05	30052331
	2025-03-09	20:04	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	21,820 	0.00 	일시불		0 	1,091 	전표매입	2025-04-05	30052322
	2025-03-07	22:55	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	24,200 	0.00 	일시불		0 	1,210 	전표매입	2025-04-05	30052310
	2025-03-07	22:52	KB국민 다담카드(비OTP)	옥션(1588-0184)	35,070 	0.00 	일시불		0 	2,454 	전표매입	2025-04-05	30052309
	2025-03-07	13:56	KB국민 다담카드(비OTP)	아성다이소	3,000 	0.00 	일시불		0 	0 	전표매입	2025-04-05	30052298
	2025-03-07	11:08	KB국민 다담카드(비OTP)	르노코리아자동차서비스코너효성점	107,000 	0.00 	일시불		0 	0 	전표매입	2025-04-05	30052284
	2025-03-06	13:36	KB국민 다담카드(비OTP)	인천도시가스(주) 자동납부용	18,880 	0.00 	일시불		0 	0 	전표매입	2025-04-05	30052271
	2025-03-03	22:34	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	1,470 	0.00 	일시불		0 	73 	전표매입	2025-04-05	30052264
	2025-03-03	22:09	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	137,190 	0.00 	무이자5		0 	0 	전표매입	2025-04-05	30052253
	2025-03-03	13:18	KB국민 다담카드(비OTP)	(주)이마트 계양점	78,530 	0.00 	일시불		0 	0 	전표매입	2025-04-05	30052249
	2025-03-02	21:24	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	83,900 	0.00 	무이자5		0 	0 	전표매입	2025-04-05	30052231
	2025-03-01	23:49	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	29,400 	0.00 	일시불		0 	1,470 	전표매입	2025-04-05	30052220
	2025-02-28	11:29	KB국민 다담카드(비OTP)	지에스부평충전소	30,000 	0.00 	일시불		0 	0 	전표매입	2025-04-05	30052210
	2025-02-27	20:45	KB국민 다담카드(비OTP)	컬리_컬리페이	46,800 	0.00 	일시불		0 	0 	전표매입	2025-04-05	30052208
